schema_name,table_name,column_name,data_type,column_comment,include_in_training,exclude_reason
public,wm_station_info,efdc_j,bigint,站点所在二维网格J值,yes,
public,wm_station_info,head_water,bigint,headwater序号,yes,
public,wm_station_info,lake_in,character(1),是否为入湖港道：0 否、1 是,yes,
public,wm_station_info,water_quality_table_name,character varying(255),水质监测记录表名,yes,
public,wm_station_info,hydrological_table_name,character varying(255),水文监测记录表名,yes,
public,wm_station_info,meteorological_table_name,character varying(255),气象监测记录表名,yes,
public,wm_station_info,water_quality_indicator_codes,character varying(255),水质监测指标id集合，逗号连接,yes,
public,wm_station_info,hydrological_indicator_codes,character varying(255),水文监测指标id集合，逗号连接,yes,
public,wm_station_info,meteorological_indicator_codes,character varying(255),气象监测指标id集合，逗号连接,yes,
public,wm_station_info,geom,"geometry(Point,4326)",空间几何数据,yes,
public,wm_station_info,intake_lon,double precision,取水口位置,yes,
public,wm_station_info,intake_lat,double precision,取水口位置,yes,
public,wm_station_info,frequency,character varying(255),测量频率,yes,
public,wm_station_info,equipments,character varying(255),自动站的设备清单,yes,
public,wm_station_info,build_time,date,建设时间,yes,
public,wm_station_info,responsible_person,character varying(255),站点责任人,yes,
public,wm_station_info,contact_number,character varying(20),责任人联系电话,yes,
public,wm_station_info,last_maintenance_time,date,最近维护时间,yes,
public,wm_station_info,img_url,character varying(255),照片地址,yes,
public,wm_station_info,img_name,character varying(100),照片名称,yes,
public,wm_station_info,img_format,character varying(16),照片格式：img、png等,yes,
public,wm_station_info,remark,character varying(255),备注信息,yes,
public,wm_station_info,create_by,bigint,创建人,yes,
public,wm_station_info,create_time,timestamp without time zone,创建时间,yes,
public,wm_station_info,update_by,bigint,更新人,yes,
public,wm_station_info,update_time,timestamp without time zone,更新时间,yes,
public,wm_station_info,del_flag,character(1),删除标记：0 未删除、1 已删除,yes,
public,wm_station_info,station_level,character varying(10),站点的级别(省站1|市站2),yes,
public,wm_station_info_v2,id,bigint,主键,yes,
public,wm_station_info_v2,station_code,character varying(255),站点编码,yes,
public,wm_station_info_v2,station_name,character varying(255),站点名称,yes,
public,wm_station_info_v2,short_name,character varying(255),站点简称,yes,
public,wm_station_info_v2,station_type,character varying(10),站类型：1-岸基站、2-浮船站,yes,
public,wm_station_info_v2,station_level,character varying(10),站点的级别：1-省站、2-市站,yes,
public,wm_station_info_v2,iot_connect_type,character varying(8),通信协议类型：0 tcp、1 http、2 mqtt,yes,
public,wm_station_info_v2,region_code,character varying(16),行政区编码,yes,
public,wm_station_info_v2,region_name,character varying(100),行政区名称,yes,
public,wm_station_info_v2,build_state,character varying(30),建站状态：0-待建、1-已建,yes,
public,wm_station_info_v2,build_time,timestamp without time zone,建设时间,yes,
public,wm_station_info_v2,water_body_id,bigint,水体id,yes,
public,wm_station_info_v2,section_id,bigint,断面id,yes,
public,wm_station_info_v2,equipment_manufacturer,character varying(200),设备厂家,yes,
public,wm_station_info_v2,equipment_model,character varying(100),设备型号,yes,
public,wm_station_info_v2,monitor_indicators,character varying(500),监测指标,yes,
public,wm_station_info_v2,monitor_frequency,character varying(100),监测频次,yes,
public,wm_station_info_v2,eight_direction_photo,character varying(500),八方图,yes,
public,wm_station_info_v2,om_unit,character varying(100),运维单位,yes,
public,wm_station_info_v2,om_person,character varying(100),运维人员,yes,
public,wm_station_info_v2,contact_info,character varying(100),联系方式,yes,
public,wm_station_info_v2,geom,"geometry(Point,4326)",图形信息,yes,
public,wm_station_info_v2,create_by,bigint,创建人,yes,
public,wm_station_info_v2,create_time,timestamp without time zone,创建时间,yes,
public,wm_station_info_v2,update_by,bigint,修改人,yes,
public,wm_station_info_v2,update_time,timestamp without time zone,修改时间,yes,
public,wm_station_info_v2,del_flag,character varying(1),"0未删除,1已删除",yes,
public,wm_station_info_v2,remark,character varying(255),备注,yes,
public,wm_station_info_v2,section_name,character varying(100),断面名称,yes,
public,wm_station_info_v2,water_body_name,character varying(150),水体名称,yes,
public,wm_station_info_v2,water_body_type,character varying(10),水体类型：0-河流、1-湖泊,yes,
public,wm_uav_info,id,bigint,主键ID,yes,
public,wm_uav_info,code,character varying(100),编码,yes,
public,wm_uav_info,name,character varying(100),名称,yes,
public,wm_uav_info,gateway_sn,character varying(100),网关SN编码,yes,
public,wm_uav_info,gateway_callsign,character varying(100),网关名称,yes,
public,wm_uav_info,gateway_device_model,character varying(1024),型号，json格式,yes,
public,wm_uav_info,gateway_device_online_status,smallint,网关在线状态,yes,
public,wm_uav_info,gateway_mode_code,integer,网关型号编码,yes,
public,wm_uav_info,gateway_camera_list,character varying(1024),网关摄像头列表,yes,
public,wm_uav_info,drone_sn,character varying(100),无人机SN编码,yes,
public,wm_uav_info,drone_callsign,character varying(100),无人机名称,yes,
public,wm_uav_info,drone_device_model,character varying(1024),无人机型号,yes,
public,wm_uav_info,drone_device_online_status,character varying(100),无人机在线状态,yes,
public,wm_uav_info,drone_mode_code,integer,型号编码,yes,
public,wm_uav_info,drone_camera_list,character varying(1024),无人机摄像头列表,yes,
public,wm_uav_info,gateway_lon,double precision,网关经度,yes,
public,wm_uav_info,gateway_lat,double precision,网关纬度,yes,
public,wm_uav_info,activation_time,bigint,机场激活时间(unix 时间戳),yes,
public,wm_uav_info,acc_time,integer,机场累计运行时长,yes,
public,wm_uav_info,humidity,real,舱内湿度,yes,
public,wm_uav_info,job_number,integer,机场累计作业次数,yes,
public,wm_uav_info,storage_total,integer,存储容量 单位：KB,yes,
public,wm_uav_info,storage_used,integer,已使用容量 单位：KB,yes,
public,wm_uav_info,brand,character varying(100),品牌：大疆/纵横昆仑,yes,
public,wm_uav_info,weight,character varying(100),整机重量,yes,
public,wm_uav_info,power,character varying(100),功率,yes,
public,wm_uav_info,temperature,character varying(100),工作温度,yes,
public,wm_uav_info,protect_level,character varying(100),保护等级,yes,
public,wm_uav_info,max_height,character varying(100),最大高度,yes,
public,wm_uav_info,max_radius,character varying(100),最大工作半径,yes,
public,wm_uav_info,charging_time,character varying(100),充电时间,yes,
public,wm_uav_info,cycle_num,character varying(100),电池循环次数,yes,
public,wm_uav_info,duration_time,character varying(100),备用电池续航时间,yes,
public,wm_uav_info,remark,character varying(255),备注信息,yes,
public,wm_uav_info,create_by,bigint,创建人,yes,
public,wm_uav_info,create_time,timestamp without time zone,创建时间,yes,
public,wm_uav_info,update_by,bigint,更新人,yes,
public,wm_uav_info,update_time,timestamp without time zone,更新时间,yes,
public,wm_uav_info,del_flag,character(1),删除标记：0 未删除、1 已删除,yes,
public,wm_water_intake,id,bigint,主键ID,yes,
public,wm_water_intake,geom,"geometry(Point,4490)",空间几何数据,yes,
public,wm_water_intake,region_code,character varying(50),行政区编码,yes,
public,wm_water_intake,region_name,character varying(100),行政区名称,yes,
public,wm_water_intake,name,character varying(100),名称,yes,
public,wm_water_intake,city,character varying(50),城市,yes,
public,wm_water_intake,county,character varying(50),区县,yes,
public,wm_water_intake,water_type,character varying(10),水源类型,yes,
public,wm_water_intake,used_mark,character varying(100),使用状态,yes,
public,wm_water_intake,township,character varying(100),乡镇,yes,
public,wm_water_intake,remark,character varying(254),备注,yes,
public,wm_water_intake,level,character varying(50),级别：乡镇、区县,yes,
public,wm_water_intake,code,character varying(100),水源编码,yes,
public,wm_water_intake,static_flag,character varying(12),统计标识：是、否,yes,
public,wm_water_source,id,bigint,主键ID,yes,
public,wm_water_source,code,character varying(100),代码,yes,
public,wm_water_source,name,character varying(100),水源名称,yes,
public,wm_water_source,alias,character varying(100),别名,yes,
public,wm_water_source,region_code,character varying(60),行政区代码,yes,
public,wm_water_source,region_name,character varying(100),行政区名称,yes,
public,wm_water_source,river_system_code,character varying(60),水系代码,yes,
public,wm_water_source,river_system_name,character varying(100),水系名称,yes,
public,wm_water_source,river_system_name_2,character varying(50),二级水系名称,yes,
public,wm_water_source,river_system_name_3,character varying(100),三级级水系名称,yes,
public,wm_water_source,source_type,character varying(100),水源类型,yes,
public,wm_water_source,source_state,character varying(100),水源状态,yes,
public,wm_water_source,level,character varying(20),级别,yes,
public,wm_water_source,protect_area_status,character varying(50),保护区划定情况,yes,
public,wm_water_source,protect_area_cert,character varying(100),保护区划定文号,yes,
public,wm_water_source,protect_level,smallint,保护区级别：1、2、3,yes,
public,wm_water_source,supply_type,character varying(60),供水类型,yes,
public,wm_water_source,supply_service,character varying(100),服务对象,yes,
public,wm_water_source,supply_water_daily,character varying(100),日均供水能力（吨/天）,yes,
public,wm_water_source,supply_water_year,double precision,年实际取水量(万吨),yes,
public,wm_water_source,supply_water_avg,double precision,人均取水量（升/天）,yes,
public,wm_water_source,service_people_count,bigint,服务人数,yes,
public,wm_water_source,water_word_info,character varying(100),对应水厂名称,yes,
public,wm_water_source,dbsqssw,real,地表水取水水位（m）,yes,
public,wm_water_source,dbssjksw,real,地表水设计枯水位（m）,yes,
public,wm_water_source,dxsmctj,character varying(50),地下水埋藏条件,yes,
public,wm_water_source,dxshsjzlx,character varying(50),地下水含水介质类型,yes,
public,wm_water_source,dxssjjs,real,地下水设计降深（m）,yes,
public,wm_water_source,dxsswms,real,地下水水位埋深（m）,yes,
public,wm_water_source,ccsy,character varying(10),超采水源: 是、否,yes,
public,wm_water_source,cjjjdkhzb,character varying(10),长江经济带考核指标: 是、否,yes,
public,wm_water_source,build_year,integer,取水口建成年份,yes,
public,wm_water_source,used_year,integer,取水口正式使用年份,yes,
public,wm_water_source,image_path,character varying(300),图片路径,yes,
public,wm_water_source,remark,character varying(100),备注,yes,
public,wm_water_source,geom,"geometry(MultiPolygon,4326)",空间几何数据,yes,
public,wm_water_source_intake_v2,id,bigint,主键ID,yes,
public,wm_water_source_intake_v2,name,character varying(255),名称,yes,
public,wm_water_source_intake_v2,city,character varying(100),地市,yes,
public,wm_water_source_intake_v2,district,character varying(100),区县,yes,
public,wm_water_source_intake_v2,township,character varying(100),乡镇,yes,
