table_schema,table_name,column_name,ordinal_position,data_type,udt_name,is_nullable,column_default,column_comment,has_comment,table_comment
public,wst_asset_trace_snap,remark,17,text,text,YES,,备注,True,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,created_by,18,character varying,varchar,YES,,创建人,True,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,created_at,19,timestamp without time zone,timestamp,YES,now(),创建时间,True,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,updated_by,20,character varying,varchar,YES,,更新人,True,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,updated_at,21,timestamp without time zone,timestamp,YES,now(),更新时间,True,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,del_flag,22,smallint,int2,YES,0,逻辑删除标记：0=未删除，1=已删除,True,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,snap_node_id,23,bigint,int8,YES,,,False,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,snap_edge_id,24,bigint,int8,YES,,,False,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,snap_distance_m,25,numeric,numeric,YES,,,False,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,network_type,26,character varying,varchar,YES,,网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,True,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_trace_snap,status,27,character varying,varchar,YES,,,False,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁
public,wst_asset_type_dict,id,1,bigint,int8,NO,nextval('wst_asset_type_dict_id_seq'::regclass),主键ID,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,asset_type,2,character varying,varchar,NO,,资产类型编码，例如 national_section、auto_station、outfall、water_enterprise、chemical_park、camera,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,asset_type_name,3,character varying,varchar,NO,,资产类型名称，例如国控断面、自动站、排污口、涉水企业、化工园区、摄像头,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,parent_type,4,character varying,varchar,YES,,上级资产类型编码，用于资产类型分组,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,category,5,character varying,varchar,YES,,资产分类，例如 monitoring=监测类，pollution=污染源类，supervision=监管类，emergency=应急类，network=网络类,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,geometry_type,6,character varying,varchar,YES,,默认几何类型：Point、LineString、Polygon、Geometry,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,icon_name,7,character varying,varchar,YES,,前端图标名称,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,layer_name,8,character varying,varchar,YES,,前端图层名称,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,default_visible,9,boolean,bool,YES,true,地图上是否默认显示,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,sort_no,10,integer,int4,YES,0,排序号,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,status,11,character varying,varchar,YES,'active'::character varying,状态：active=启用，disabled=停用,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,metadata_json,12,jsonb,jsonb,YES,,扩展属性JSON,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,remark,13,text,text,YES,,备注,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,created_by,14,character varying,varchar,YES,,创建人,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,created_at,15,timestamp without time zone,timestamp,YES,now(),创建时间,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,updated_by,16,character varying,varchar,YES,,更新人,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,updated_at,17,timestamp without time zone,timestamp,YES,now(),更新时间,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,del_flag,18,smallint,int2,YES,0,逻辑删除标记：0=未删除，1=已删除,True,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,asset_group,19,character varying,varchar,YES,,,False,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,asset_group_name,20,character varying,varchar,YES,,,False,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,group_sort,21,integer,int4,YES,,,False,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_asset_type_dict,group_description,22,text,text,YES,,,False,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则
public,wst_control_zone,id,1,bigint,int8,NO,nextval('wst_control_zone_id_seq'::regclass),主键ID,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,zone_code,2,character varying,varchar,NO,,分区编码,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,zone_name,3,character varying,varchar,NO,,分区名称,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,zone_level,4,integer,int4,NO,,分区级别：1=一级国控断面控制单元，2=二级自动站分区，3=三级工业园区/分水岭分区,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,parent_id,5,bigint,int8,YES,,上级分区ID，一级分区为空,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,divide_basis,6,character varying,varchar,YES,,分区划分依据，例如国控断面、自动站、工业园区、分水岭、排水片区,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,zone_type,7,character varying,varchar,YES,,分区类型，例如 control_unit=控制单元，station_unit=自动站单元，park_unit=园区单元，watershed_unit=分水岭单元,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,basin_code,8,character varying,varchar,YES,,流域编码,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,river_system_code,9,character varying,varchar,YES,,水系编码,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,sort_no,10,integer,int4,YES,0,排序号,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,status,11,character varying,varchar,YES,'active'::character varying,状态：active=启用，disabled=停用,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,geom,12,USER-DEFINED,geometry,YES,,分区边界面几何，坐标系SRID=4326,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,metadata_json,13,jsonb,jsonb,YES,,扩展属性JSON，用于存储外部系统ID、原始导入字段等不常用于查询的内容,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,remark,14,text,text,YES,,备注,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,created_by,15,character varying,varchar,YES,,创建人,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
public,wst_control_zone,created_at,16,timestamp without time zone,timestamp,YES,now(),创建时间,True,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区
