schema,table,column,type,has_comment,comment
public,wm_waterquality_year_records,m14_count,bigint,yes,记录数14
public,wm_waterquality_year_records,m15_value,double precision,yes,监测值
public,wm_waterquality_year_records,m15_count,bigint,yes,记录数15
public,wm_waterquality_year_records,m16_value,double precision,yes,监测值
public,wm_waterquality_year_records,m16_count,bigint,yes,记录数16
public,wm_waterquality_year_records,m17_value,double precision,yes,监测值
public,wm_waterquality_year_records,m17_count,bigint,yes,记录数17
public,wm_waterquality_year_records,m18_value,double precision,yes,监测值
public,wm_waterquality_year_records,m18_count,bigint,yes,记录数18
public,wm_waterquality_year_records,m19_value,double precision,yes,监测值
public,wm_waterquality_year_records,m19_count,bigint,yes,记录数19
public,wm_waterquality_year_records,m20_value,double precision,yes,监测值
public,wm_waterquality_year_records,m20_count,bigint,yes,记录数20
public,wm_waterquality_year_records,m21_value,double precision,yes,监测值
public,wm_waterquality_year_records,m21_count,bigint,yes,记录数21
public,wm_waterquality_year_records,m22_value,double precision,yes,监测值
public,wm_waterquality_year_records,m22_count,bigint,yes,记录数22
public,wm_waterquality_year_records,m23_value,double precision,yes,监测值
public,wm_waterquality_year_records,m23_count,bigint,yes,记录数23
public,wm_waterquality_year_records,m24_value,double precision,yes,监测值
public,wm_waterquality_year_records,m24_count,bigint,yes,记录数24
public,wm_waterquality_year_records,m25_value,double precision,yes,监测值
public,wm_waterquality_year_records,m25_count,bigint,yes,记录数25
public,wm_waterquality_year_records,m26_value,double precision,yes,监测值
public,wm_waterquality_year_records,m26_count,bigint,yes,记录数26
public,wm_waterquality_year_records,m27_value,double precision,yes,监测值
public,wm_waterquality_year_records,m27_count,bigint,yes,记录数27
public,wm_waterquality_year_records,m28_value,double precision,yes,监测值
public,wm_waterquality_year_records,m28_count,bigint,yes,记录数28
public,wm_waterquality_year_records,monitor_time,timestamp without time zone,yes,监测时间
public,wm_waterquality_year_records,monitor_year,bigint,yes,监测年份
public,wm_waterquality_year_records,monitor_month,bigint,yes,监测月份
public,wm_waterquality_year_records,record_type,character(1),yes,记录类型：0 自动、1 手工
public,wm_waterquality_year_records,water_quality_level,character varying(16),yes,水质级别
public,wm_waterquality_year_records,main_pollutant,character varying(255),yes,主要污染物，逗号连接
public,wm_waterquality_year_records,remark,character varying(255),yes,备注
public,wm_waterquality_year_records,create_by,bigint,yes,创建人
public,wm_waterquality_year_records,create_time,timestamp without time zone,yes,创建时间
public,wm_waterquality_year_records,update_by,bigint,yes,更新人
public,wm_waterquality_year_records,update_time,timestamp without time zone,yes,更新时间
public,wm_waterquality_year_records,del_flag,character(1),yes,删除标记：0 未删除、1 已删除
public,wst_asset,id,bigint,yes,主键ID
public,wst_asset,asset_code,character varying(100),yes,资产编码
public,wst_asset,asset_name,character varying(200),yes,资产名称
public,wst_asset,asset_type,character varying(100),yes,资产类型，例如 national_section、provincial_section、auto_station、outfall、water_enterprise、chemical_park、wwtp、water_intake、camera、accident_pool、park_pipe、park_river
public,wst_asset,asset_subtype,character varying(100),yes,资产子类型，用于进一步细分资产类型，例如雨水排口、污水排口、永久闸、临时闸、主管、支管
public,wst_asset,zone_id,bigint,yes,默认所属分区ID，关联 wst_control_zone.id，用于列表过滤、统计、权限、地图筛选
public,wst_asset,source_system,character varying(100),yes,数据来源系统，例如 manual=手工录入，permit=排污许可系统，monitor=监测系统，gis=GIS导入
public,wst_asset,source_id,character varying(200),yes,来源系统中的原始ID
public,wst_asset,administrative_region_code,character varying(100),yes,行政区划编码
public,wst_asset,administrative_region_name,character varying(200),yes,行政区划名称
public,wst_asset,address,character varying(500),yes,详细地址
public,wst_asset,river_name,character varying(200),yes,关联河流名称
public,wst_asset,river_code,character varying(100),yes,关联河流编码
public,wst_asset,basin_code,character varying(100),yes,所属流域编码
public,wst_asset,longitude,"numeric(12,8)",yes,经度
public,wst_asset,latitude,"numeric(12,8)",yes,纬度
public,wst_asset,elevation,"numeric(12,3)",yes,高程，单位米
public,wst_asset,status,character varying(50),yes,状态：active=启用，disabled=停用，candidate=候选，invalid=无效
public,wst_asset,geom,"geometry(Geometry,4326)",yes,资产空间几何，点、线、面均可，坐标系SRID=4326
public,wst_asset,metadata_json,jsonb,yes,扩展属性JSON，用于存储行业类型、污染物类型、许可证号、联系人、监测因子等扩展信息
public,wst_asset,remark,text,yes,备注
public,wst_asset,created_by,character varying(100),yes,创建人
public,wst_asset,created_at,timestamp without time zone,yes,创建时间
public,wst_asset,updated_by,character varying(100),yes,更新人
public,wst_asset,updated_at,timestamp without time zone,yes,更新时间
public,wst_asset,del_flag,smallint,yes,逻辑删除标记：0=未删除，1=已删除
public,wst_asset_relation,id,bigint,yes,主键ID
public,wst_asset_relation,source_asset_id,bigint,yes,源资产ID，对应 wst_asset.id
public,wst_asset_relation,target_asset_id,bigint,yes,目标资产ID，对应 wst_asset.id
public,wst_asset_relation,relation_type,character varying(100),yes,关系大类编码，对应 wst_relation_type_dict.type_code
public,wst_asset_relation,relation_subtype,character varying(100),yes,关系子类编码，对应 wst_relation_subtype_dict.relation_subtype
public,wst_asset_relation,source_type,character varying(50),yes,关系来源，可选 manual、import、spatial、system
public,wst_asset_relation,confidence,"numeric(5,2)",yes,置信度
public,wst_asset_relation,status,character varying(50),yes,状态，可选 confirmed、candidate、disabled
public,wst_asset_relation,metadata_json,jsonb,yes,扩展信息，例如备注、导入来源、原始字段等
public,wst_asset_relation,created_at,timestamp without time zone,yes,创建时间
public,wst_asset_relation,updated_at,timestamp without time zone,yes,更新时间
public,wst_asset_trace_snap,id,bigint,yes,主键ID
public,wst_asset_trace_snap,asset_id,bigint,yes,资产ID，关联 wst_asset.id
public,wst_asset_trace_snap,trace_node_id,bigint,yes,挂接后的拓扑节点ID，关联 wst_trace_node.id，pgRouting 查询必须从该节点出发
public,wst_asset_trace_snap,trace_edge_id,bigint,yes,原始挂接边ID，关联 wst_trace_edge.id，仅作为来源记录或展示辅助字段，不作为 pgRouting 起点
public,wst_asset_trace_snap,snap_point_geom,"geometry(Point,4326)",yes,资产在拓扑网络上的实际挂接点坐标，坐标系SRID=4326
public,wst_asset_trace_snap,asset_point_geom,"geometry(Point,4326)",yes,资产原始点坐标，主要用于记录资产原始位置
public,wst_asset_trace_snap,distance_m,"numeric(18,3)",yes,资产原始位置到挂接点的距离，单位米
public,wst_asset_trace_snap,snap_type,character varying(100),yes,挂接类型：node=挂接到已有节点，split_edge=挂接到边中间并拆边，manual=人工指定
public,wst_asset_trace_snap,snap_role,character varying(100),yes,挂接角色，例如 discharge_point=排放进入点，monitor_point=监测点，intake_point=取水点，gate_control_point=闸口控制点，pipe_inlet=管网入口，pipe_outlet=管网出口，emergency_point=应急点
public,wst_asset_trace_snap,snap_method,character varying(100),yes,挂接方法：nearest_node=最近节点，nearest_edge=最近边，manual=人工，import=导入
public,wst_asset_trace_snap,snap_status,character varying(50),yes,挂接状态：candidate=候选，confirmed=已确认，invalid=无效
public,wst_asset_trace_snap,is_primary,boolean,yes,是否主挂接点，同一个资产存在多个挂接点时用于标记主挂接点
public,wst_asset_trace_snap,confidence,"numeric(5,2)",yes,挂接置信度，0-1之间
public,wst_asset_trace_snap,confirmed_by,character varying(100),yes,确认人
public,wst_asset_trace_snap,confirmed_at,timestamp without time zone,yes,确认时间
public,wst_asset_trace_snap,metadata_json,jsonb,yes,扩展属性JSON，用于存储挂接算法参数、候选边、候选节点等信息
public,wst_asset_trace_snap,remark,text,yes,备注
public,wst_asset_trace_snap,created_by,character varying(100),yes,创建人
public,wst_asset_trace_snap,created_at,timestamp without time zone,yes,创建时间
public,wst_asset_trace_snap,updated_by,character varying(100),yes,更新人
public,wst_asset_trace_snap,updated_at,timestamp without time zone,yes,更新时间
public,wst_asset_trace_snap,del_flag,smallint,yes,逻辑删除标记：0=未删除，1=已删除
public,wst_asset_trace_snap,snap_node_id,bigint,yes,吸附节点ID
public,wst_asset_trace_snap,snap_edge_id,bigint,yes,吸附边ID
public,wst_asset_trace_snap,snap_distance_m,"numeric(18,3)",yes,吸附距离（米）
public,wst_asset_trace_snap,network_type,character varying(64),yes,网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络
public,wst_asset_trace_snap,status,character varying(64),yes,状态
public,wst_asset_type_dict,id,bigint,yes,主键ID
public,wst_asset_type_dict,asset_type,character varying(100),yes,资产类型编码，例如 national_section、auto_station、outfall、water_enterprise、chemical_park、camera
public,wst_asset_type_dict,asset_type_name,character varying(200),yes,资产类型名称，例如国控断面、自动站、排污口、涉水企业、化工园区、摄像头
public,wst_asset_type_dict,parent_type,character varying(100),yes,上级资产类型编码，用于资产类型分组
public,wst_asset_type_dict,category,character varying(100),yes,资产分类，例如 monitoring=监测类，pollution=污染源类，supervision=监管类，emergency=应急类，network=网络类
public,wst_asset_type_dict,geometry_type,character varying(50),yes,默认几何类型：Point、LineString、Polygon、Geometry
public,wst_asset_type_dict,icon_name,character varying(100),yes,前端图标名称
public,wst_asset_type_dict,layer_name,character varying(100),yes,前端图层名称
public,wst_asset_type_dict,default_visible,boolean,yes,地图上是否默认显示
public,wst_asset_type_dict,sort_no,integer,yes,排序号
public,wst_asset_type_dict,status,character varying(50),yes,状态：active=启用，disabled=停用
public,wst_asset_type_dict,metadata_json,jsonb,yes,扩展属性JSON
public,wst_asset_type_dict,remark,text,yes,备注
public,wst_asset_type_dict,created_by,character varying(100),yes,创建人
public,wst_asset_type_dict,created_at,timestamp without time zone,yes,创建时间
public,wst_asset_type_dict,updated_by,character varying(100),yes,更新人
public,wst_asset_type_dict,updated_at,timestamp without time zone,yes,更新时间
public,wst_asset_type_dict,del_flag,smallint,yes,逻辑删除标记：0=未删除，1=已删除
public,wst_asset_type_dict,asset_group,character varying(100),yes,资产分组编码
public,wst_asset_type_dict,asset_group_name,character varying(100),yes,资产分组名称
public,wst_asset_type_dict,group_sort,integer,yes,分组排序号
public,wst_asset_type_dict,group_description,text,yes,分组描述
public,wst_control_zone,id,bigint,yes,主键ID
public,wst_control_zone,zone_code,character varying(100),yes,分区编码
public,wst_control_zone,zone_name,character varying(200),yes,分区名称
public,wst_control_zone,zone_level,integer,yes,分区级别：1=一级国控断面控制单元，2=二级自动站分区，3=三级工业园区/分水岭分区
public,wst_control_zone,parent_id,bigint,yes,上级分区ID，一级分区为空
public,wst_control_zone,divide_basis,character varying(100),yes,分区划分依据，例如国控断面、自动站、工业园区、分水岭、排水片区
